{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008196037656072392, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0035855820889883, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008070686005956501, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0015799556871339, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011060787969661387, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0035305032089714, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014654458246245707, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0010847759520123, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02107540750315489, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0006672442378481, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -42, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.034689220528976605, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0012450957453056, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06352430509622198, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0012554013108834, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.17808636230843053, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0031584588687679, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00813076004517539, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.002541140314646, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 80, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010611382726483485, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0010837413294444, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014671089989757698, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0011221973749138, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02093087639661556, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0005227131313086, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03682051539714777, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0021923379089352, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06857150250054232, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0021824375688217, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 46, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1430387004545757, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0009679800029, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008003954460145953, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.000512250954161, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010835943869775032, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0023063519984832, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015501461413030593, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0029905330772808, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021726138934810093, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0013179756695052, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 46, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.034828172184134525, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.001306852036485, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06721672332279832, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0019336005769899, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1855392984408914, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.003624267377047, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00823861878679784, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0042668801806034, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 78, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01096375312242771, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0030022023740244, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015928859167637976, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0039521780251461, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.0233643139425989, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0029561506772948, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03570305533136151, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.00169568899081, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06365375715306232, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.001279178219284, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15376435047063564, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0016383331289045, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -64, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008410300203248641, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.007013782843825, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010819310844103138, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.002215794414265, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014864014272622012, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0015562770113577, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022308795197469204, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0019006319321646, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03539582367476166, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.001559141587877, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07207106906338796, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0028252151007717, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.18097763040388096, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.003339163124734, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008207799296924752, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.003773768342635, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010774185744412156, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0019701133159462, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015283053162759866, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.002499114514168, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02125167895485561, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.000843515689548, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.033467239255594305, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0007019929571352, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06190613863042272, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0009581870620632, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.19026568888825213, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0039196667800072, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008167447834965268, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.003128144951271, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010661052465008496, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0013541654614209, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015089838523099156, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0020643815749333, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02139776127099271, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0009895980056862, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.035690722651510326, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0016902077997631, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06816484614194519, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0021077455845881, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1740857361659008, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0029084197348597, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008071118749212654, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0015868795792384, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -56, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011530668411316714, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0060887411690926, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014583192158009671, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0009244272534805, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -36, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02292936270803319, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0025211994427286, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.034945800480448104, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0013591312792924, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06326452198124703, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0012076860448686, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.16303370771401632, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0022176679566168, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008044517831527048, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.001161264896261, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010736661014578125, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0017658120090724, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014783005585742921, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0013740074658788, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02141779212622075, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0010096288609138, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0344686472878303, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0011470631936827, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 48, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06810117798075098, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0020960514325306, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1485033247800077, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0013095190232384, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008146501184686445, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0027929985468127, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -36, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01125634407197412, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0045951975437908, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015009563908566378, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0018837636922335, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.023163905215409647, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.002755741950105, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.04038904492474132, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0037783510323135, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -60, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07045675044435289, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0025287075993163, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -84, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15675239085609388, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0018250856529958, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008064623098619415, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0014829491697395, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -50, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011367313458297142, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.005199364202662, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014662079506094381, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0011019237866705, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02085978211714991, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0004516188518437, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.034622817939361554, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0012155834832543, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 36, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06390987664048944, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0013262205741171, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1600217502116763, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0020294206127194, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00807981053259509, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0017259481133507, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010590114590081391, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0009679481423666, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014626873099936304, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.001022709372818, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022267538946087906, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0018593756807832, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.040042346158063645, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0036242626915668, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06239354529129408, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0010477107344704, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.20913242062952764, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.005098837513837, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 42, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008040984281047672, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0011047280885874, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010818685894890488, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0022123919129917, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014939970962063363, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0017271795626013, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022182142914358938, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0017739796490526, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.036051745048264625, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0018506621983205, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06339751738481293, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0012321137720546, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15628467536784563, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0017958534349807, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008097872946041248, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0020149467284865, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -42, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010816044049576076, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0021980085329518, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015267228122507564, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0024635081735995, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -36, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022998288270220362, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0025901250049127, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0402245016629087, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0037052206937205, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06171876175361815, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0009237709010184, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15754614796038027, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0018746954720144, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00808010919197292, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0017307266633966, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010648804834073568, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0012874839152135, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014709198059571748, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0012079405319945, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021806559178665728, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.00139839591336, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03445652528581872, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0011416756372344, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06387485768914838, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0013197885218295, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15079041812343502, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0014524623572054, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00809172571890804, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0019165910943586, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -64, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01145594709873224, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0056819251339189, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -44, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014923218818512492, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.001689487239613, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.025434729057238686, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.005026565791938, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03538556311457463, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0015545813389046, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06128144146025626, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.000843446765502, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.16296411309481684, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0022133182929163, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008119805221909224, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0023658631423853, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -52, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011737458668963936, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0072145992385089, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -36, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015080198550030384, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0020426916355283, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021168961603596808, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0007607983382893, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.035808334766930836, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.00174247985106, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06312718536836008, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0011824609527065, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -42, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14431076333856824, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0010474839331496, 'gamma': 16.000000000000085}
